,문장,활동,숙소,맛집,날씨,카페,인사,관광지추천,소개
1367,아 현지인 맛집 추천좀 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2237,반가워요 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1733,제주도 카페 어디가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663,제주에서 잘 곳 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,제주도 여행사 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3265,현지인들이 많이 가는 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
742,제주 80만원대 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,말을 볼 수 있는 곳을 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3146,파도가 이쁜 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2798,아 제주도 역사 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1512,2만원대 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,그 제주도 야외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,챗봇 제주도 방언 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1014,음 제주도에 있는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2304,저기요 여행 정보를 좀 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2602,제주도 오름을 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
966,섭지코지 근처 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1600,별점 높은 카페 알려줄 수 있니.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1972,도넛 파는 근데 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
682,친구들이랑 가기좋은 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,제주도 방언 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
863,후기가 좋은 서귀포 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,안녕 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
991,칼국수 맛있는 집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
914,현지인 맛집 추천좀 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2689,음 삼다도의 의미 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2818,제주도에서 일어난 사건 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2147,하이 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,지금 예약 가능한 제주도 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,주변 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
922,제주 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,어 제주도 만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,뷰가 이쁜 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3148,파도가 이쁜 관광지 추천 부탁해,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3081,제주 공항 근처 관광지 추천해봐라,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
740,제주 70만원대 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,가 좋은 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2889,어 제주도 방언 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1743,제주도에서 인기 많은 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
819,서귀포 애인과 갈 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,야 제주도 출신 연예인 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,야 일이만원대 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1709,에스프레소 전문점 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156,제주도 후기좋은 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,서귀포 예쁜 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,있잖아 홀이 깨끗한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2825,아 제주도에서 일어난 사건 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
502,제주도 분위기 좋은 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,야 챗봇 제주도 여행사 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2816,제주도에서 일어난 사건 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2671,아 제주도 지형적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2044,서귀포 근데 카페 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980,제주도 흠 카페 어디가 좋아?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2976,제주도 행정구역 시 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056,있잖아 섭지코지 근처 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1346,어 국물 있는 메뉴 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2802,그 제주도 역사 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,서귀포시 근처 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,야 역대 제주도지사 몇명인지 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2724,제주도 2022년 국비 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
723,제주30만원대 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,반가워요 제주도 정보 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1976,디저트가 흠 다양한 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
244,아 서귀포시 실외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,걸어서 갈 수 있는 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1298,야 월요일에도 영업하는 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3048,관광코스에 없는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
392,서귀포시 활동 중에 안피곤한거 뭐있어,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,제주시 동부 카페 알려줄 수 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2936,있잖아 제주도 산 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,제주도 2만원대 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,제주 90만원대 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,배달 포장 가능한 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2473,삼다수의 수원지를 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1315,어르신 입맛에 맞는 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2090,안녕 제주도 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1101,생선조림구이 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
912,국물 있는 메뉴 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
962,제주시청 근처 맛집은 부탁혀?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
554,서귀포 가족여행 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,제주도지사 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3206,투어 버스이 있는 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3173,이 있는 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106,챗봇 제주도 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,가성비 카페는 근데 어디야?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
437,공항근처 제주 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,커피가 다양한 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2235,반가워요 정보 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2212,반가워 제주도 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,제주도 활동 중에 안힘든거 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,제주도 행정구역 시 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1985,맛좋은 흠 카페 추천해주세요,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1371,아기자기한 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2122,안뇽 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1676,스터디 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1158,아늑한 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1127,십만원 이하 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2057,구좌읍 카페 아 알려주세요,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2657,제주도 인구수 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2058,스터디 근데 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2355,너 제주도 관광 챗봇 맞니?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
826,중문 애인과 갈 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,구좌읍 근처 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
284,서귀포시 2만원대 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,어 제주도 가는 방법 좀 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3053,배 타고 갈 수 있는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2440,제주도 정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3247,가 좋은 관광지 추천 해주십시오,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2899,제주도 특산물 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2280,안녕 챗봇아 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1440,디저트 파는 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2652,아 현 제주도지사 몇번째인지 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2187,하이루 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2708,제주도 유인도 갯수 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2873,제주도에서 낚시하는 곳 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2003,별점 높은 카페 어 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1250,음 생방송투데이에 나온 맛집 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1954,빵을 파는 카페가 아 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2153,하이 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2239,반가워요 여행 정보를 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1256,맛있는 녀석들에 나온 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,챗봇 제주도 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,제주도 뷰가 좋은 숙소,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,제주도 재미있는거 추천,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,한라산 근처 카페 좀 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1543,공간이 넓은 카페가 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
320,아 서귀포시 3시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,국물 있는 메뉴 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2134,안녕하세요 정보를 좀 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3328,동문 시장 근처 관광지 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3321,공항 근처 관광지 추천 부탁드려요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1437,커피가 다양한 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2707,제주도 유인도 갯수 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2255,챗봇아 방가방가,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
237,서귀포시 실외활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,커피가 다양한 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1809,포장 가능한 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1003,해물짬뽕 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3141,바다가 이쁜 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2393,저는 제주도 놀러가요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2811,음 제주도에서 돌아오는 방법 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2570,있잖아 제주시 쪽 시장 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1199,예약 가능한 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
300,서귀포시 3만원대 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,서부권 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2543,우도에 들어가는 방법 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2370,나 제주도 여행 갈거야,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1259,지금 영업중인 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2545,우도에 들어가는 방법 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,제주도에서 머무를 숙소가 어디야?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,제주도 놀 것 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,중문 예쁜 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,베이커리을 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,서귀포시 6시에 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,어 제주도에서 많이 피는 꽃 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2947,제주도 섬 말해봐라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2881,제주도 방언 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1464,분위기 좋은 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
892,인스타 감성 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2061,주차 가능한 어 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694,제주 저렴한 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
387,서귀포시 활동 중에 안힘든거 뭐있지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,제주공항근처 민박추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842,중문 예쁜 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322,챗봇 서귀포시 3시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,베이커리를 파는 카페 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3224,리뷰가 좋은 관광지 추천해주라,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2554,서귀포시 쪽 시장 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2828,판포포구가 왜 유명한지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2764,제주도 가는 방법 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2988,제주도에 있는 대학교 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,내일 영업하는 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
830,제주도 예쁜 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,에스프레소 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
455,제주 80만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,아 서귀포시 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,안뇽 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2305,저기여,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2262,방가방가 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2050,애월읍 카페 근데 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1302,이색 메뉴 있는 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
328,서귀포시 6시에 활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,모텔 근처 관광지 추천 부탁해,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1704,어린이 메뉴가 준비된 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1718,예약 가능한 카페 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
479,서귀포 모텔 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,기념일에 가기 좋은 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2807,제주도에서 돌아오는 방법 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,어 제주도 3시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,도넛 파는 음 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1557,드립커피 파는 카페 알려줄 수 있니.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3061,비행기가 잘 보이는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1029,음 서부권 맛집 추천 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
466,제주도에서 잘 곳 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,야 챗봇 제주도 섬 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2733,제주시의 면 이름들을 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2526,제주도에서 많이 피는 꽃 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2493,제주도 자전거여행 코스 검색해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2902,제주도 특산물 말해봐라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1969,샌드위치 파는 카페가 아 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1198,예약 가능한 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1356,어 홀이 깨끗한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1901,에스프레소 파는 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1975,베이커리 카페 흠 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
776,제주도 호텔 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
568,중문 숙박추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,차를 파는 카페 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2695,삼무도의 의미 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3349,액티비티 할 수 있는 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3294,펜션 근처 관광지 추천 부탁해,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1092,음 제주 원조 고기국수집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1257,맛있는 녀석들에 나온 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1998,예약 흠 가능한 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,제주도 2만원대 활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,서귀포시 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3006,제주시의 읍과 면 말해봐라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
755,제주 150만원대 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,하이 제주도 관광 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2199,ㅎㅇ 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
511,서귀포 예쁜 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,반응이 좋은 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2436,나 제주행 비행기 예약했어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
731,제주 50만원대 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,반가워 제주도 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2603,음 제주도 오름을 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
530,서귀포 숙소 예약하고싶어.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,제주도지사 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,서귀포에서 잘 곳 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,비자림 주변에 카페가 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2002,별점 높은 아 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1361,현지인 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3181,이 있는 관광지 추천 해주십시오,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
374,서귀포시 후기좋은 활동 뭐있지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,빵을 파는 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2564,제주시 쪽 시장 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,아 배달 포장 가능한 맛집 추천 해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1714,에스프레소 전문점 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2834,판포포구가 왜 유명한지 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2080,1만원대 카페 근데 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1793,카멜리아힐 근처에 카페가 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
238,서귀포시 실외활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,제주도 6시에 활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,서귀포시 근처 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,있잖아 제주도 후기좋은 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,2만원대 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2319,저기 챗봇아 제주도 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3220,사람들 반응이 좋은 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1319,야 어르신 입맛에 맞는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2773,그 제주도 가는 방법 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2540,있잖아 제주도 유명 사찰 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472,제주공항근처 호텔 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,가까운 카페는 어디에 아 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2777,제주도 가는 방법 좀 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2042,공항 근처 카페 흠 좀 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2697,삼무도의 의미 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2137,하이,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2700,어 삼무도의 의미 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,제주도 3만원대 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,드립커피가 다양한 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1023,야 제주시 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014,세련된 카페 어 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3302,모텔 근처 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
449,제주 20만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
